year,district,bis_exceedances,drinking_risk,ph,tds,co3,hco3,cl,f,no3,so4,na,k,ca,mg,th,ph_z,tds_z,co3_z,hco3_z,cl_z,f_z,no3_z,so4_z,na_z,k_z,ca_z,mg_z,th_z
2019,Mahabubabad,4,High,8.31,988.8,20.0,290.0,180,0.64,141.728,137.0,164.0,6.0,72.0,68.068,459.8848684,1.0083139203001268,0.21234726831027437,0.8800763688360154,-0.0796052672076141,-0.07111214839871957,-0.6095829338994152,0.6842531929330292,1.7892640073461585,0.3536399490331936,-0.08840295260133427,-0.1818870399864417,0.4340227230192514,0.15421509942553674
2019,Mahabubabad,1,Moderate,8.3,405.76,20.0,180.0,60,2.78,4.630318182,56.0,70.0,2.0,32.0,29.172,199.9506579,0.9864194431066073,-0.8461282367621521,0.8800763688360154,-0.8940552535852575,-0.6695905463364528,2.124321006844094,-0.7231590029884735,0.2910907242022972,-0.4724522400476585,-0.28155424201036666,-0.8007483770473062,-0.558329228168699,-0.8310553608922933
2019,Mahabubabad,4,High,8.33,582.4,40.0,200.0,80,3.16,44.08868182,109.0,104.0,4.0,48.0,38.896,279.9342105,1.052102874687166,-0.5254485008675421,2.12272487698755,-0.7459734378802314,-0.5698441466801639,2.60978058510696,-0.3180888261714101,1.2713769465063052,-0.17365293761415881,-0.18497859730585045,-0.5532038422229604,-0.3102412403717114,-0.5278808324742367
2019,Mahabubabad,4,High,8.31,811.52,20.0,270.0,150,1.93,43.68604545,137.0,136.0,8.0,64.0,53.482,379.9095395,1.0083139203001268,-0.10949435068540302,0.8800763688360154,-0.22768708291264017,-0.22073174788315286,1.0384245817824198,-0.32222219538776076,1.7892640073461585,0.10756993526442915,0.008172692103181917,-0.3056593073986146,0.06189074132376996,-0.1489282573792532
2019,Mahabubabad,5,High,8.3,522.88,20.0,200.0,70,2.09,67.44159091,78.0,90.0,4.0,48.0,34.034,259.9424342,0.9864194431066073,-0.6335036292668128,0.8800763688360154,-0.7459734378802314,-0.6197173465083083,1.2428286147352055,-0.07835341542140217,0.6980019862907533,-0.296687944498541,-0.18497859730585045,-0.5532038422229604,-0.4342852342702053,-0.6036588787721175
2019,Mahabubabad,0,Safe,8.21,216.32,0.0,120.0,20,0.14,4.026363636,40.0,42.0,2.0,16.0,14.586,99.97532895,0.7893691483649279,-1.1900456346781108,-0.362572139315519,-1.3383007007003356,-0.8690833456490306,-1.2483455368768706,-0.7293590567206076,-0.0048447391347618066,-0.718522253816423,-0.28155424201036666,-1.048292911871652,-0.9304612098641806,-1.2100079357977538
2019,Mahabubnagar,2,Moderate,8.56,391.04,30.0,210.0,40,1.07,9.65522,12.0,58.16,1.46,56.0,14.586,199.9753289,1.555675850138126,-0.8728515480867028,1.5014006229117827,-0.6719325300277184,-0.7693369459927416,-0.06024709533880342,-0.6715745559855715,-0.522731799974615,-0.576504703012736,-0.307629666080586,-0.4294315748107875,-0.9304612098641806,-0.830961846431539
2019,Mahabubnagar,6,High,8.36,1135.36,50.0,470.0,200,1.19,80.6078,27.0,181.5,3.1,80.0,82.654,539.8601974,1.1177863062677245,0.4784184984547152,2.744049131063317,1.2531310741376205,0.0286342512575693,0.09305592937578573,0.05680775580772098,-0.24529230309612224,0.5074337076386713,-0.22843763742288273,-0.058114772574268836,0.8061547047147327,0.4573584566093724
2019,Mahabubnagar,4,High,7.79,811.52,0.0,290.0,200,1.76,30.42723,19.25,77.44,20.41,136.0,24.31,439.9588816,-0.13019889376291274,-0.10949435068540302,-0.362572139315519,-0.0796052672076141,0.0286342512575693,0.8212452967700851,-0.45833404148428925,-0.38863604315001016,-0.4070679221033868,0.6074245674947049,0.8082910993109413,-0.682373222067193,0.07868642565474412
2019,Mahabubnagar,2,Moderate,8.31,599.68,60.0,300.0,50,2.6,3.1003,22.0,146.6,2.8,40.0,14.586,159.9753289,1.0083139203001268,-0.4940776571387216,3.3653733851390846,-0.00556435935510106,-0.7194637461645972,1.8943664697722102,-0.7388658057642277,-0.3377721353889532,0.20072501190546135,-0.24292398412856017,-0.6769761096351332,-0.9304612098641806,-0.9825802822538342
2019,Mahabubnagar,4,High,8.05,712.32,0.0,460.0,50,2.29,1.63873,14.5,161.1,2.5,16.0,43.758,219.9259868,0.43905751326860804,-0.28958623135085415,-0.362572139315519,1.1790901662851074,-0.7194637461645972,1.4983336559261877,-0.7538699357824417,-0.47649188382819957,0.32815412617857154,-0.2574103308342376,-1.048292911871652,-0.1861972464732176,-0.7553396578209461
2019,Mahabubnagar,4,High,7.52,1022.08,0.0,440.0,200,0.7,40.52535,20.25,91.7,3.22,160.0,43.758,579.9259868,-0.721349777987953,0.2727651895657808,-0.362572139315519,1.0310083505800813,0.0286342512575693,-0.5329314215421206,-0.3546691431766296,-0.370140076691444,-0.281747979376866,-0.22264309874061178,1.17960790154746,-0.1861972464732176,0.6092262645797101
2019,Mahabubnagar,6,High,7.43,1369.6,0.0,440.0,390,1.51,40.3039,25.75,71.32,2.4,240.0,68.068,879.8848684,-0.9184000727296324,0.9036677134453936,-0.362572139315519,1.0310083505800813,0.9762250479923136,0.5018639952813573,-0.3569424962096924,-0.26841226116933,-0.46085179654141684,-0.26223911306946346,2.4173305756691885,0.4340227230192514,1.7462086755596353
2019,Mahabubnagar,1,Moderate,8.03,472.32,0.0,250.0,50,0.91,30.64868,11.0,70.99,0.43,48.0,24.31,219.9588816,0.39526855888156515,-0.7252923942511396,-0.362572139315519,-0.3757688986176662,-0.7194637461645972,-0.2646511282915892,-0.45606068845122655,-0.5412277664331813,-0.4637519074179772,-0.35736612310341187,-0.5532038422229604,-0.682373222067193,-0.7552149713678789
2019,Mahabubnagar,6,High,7.95,852.48,0.0,400.0,140,1.19,49.1619,15.0,140.4,1.0,80.0,43.758,379.9259868,0.22011274133340714,-0.03513383221708759,-0.362572139315519,0.7348447191700292,-0.2706049477112973,0.09305592937578573,-0.2660083748871839,-0.46724390059891646,0.14623808028523505,-0.32984206436262475,-0.058114772574268836,-0.1861972464732176,-0.14886591453176576
2019,Mahabubnagar,7,High,7.92,2054.4,0.0,690.0,500,1.22,234.737,45.0,304.9,1.8,128.0,160.446,979.7286184,0.15442930975284666,2.1468826315875416,-0.362572139315519,2.8820310468929073,1.5248302461019025,0.13138168555443308,1.6390614668193677,0.08763509315806912,1.5918994111767262,-0.2912118064808183,0.6845188318987685,2.790858607090634,2.124662505600442
2019,Mahabubnagar,7,High,7.95,1388.8,0.0,350.0,440,2.04,66.435,35.0,183.6,1.0,192.0,48.62,679.9177632,0.22011274133340714,0.9385242064774166,-0.362572139315519,0.3646401799074641,1.2255910471330358,1.17895235443746,-0.08868683830829246,-0.09732457142759274,0.5258889586713287,-0.32984206436262475,1.6746969711961515,-0.0621532525747239,0.9882411829012269
2019,Mancherial,0,Safe,8.3,371.84,20.0,130.0,60,0.53,23.95686364,68.0,64.0,6.0,40.0,19.448,179.9671053,0.9864194431066073,-0.9077080411187257,0.8800763688360154,-1.2642597928478225,-0.6695905463364528,-0.7501107065544553,-0.5247572837039006,0.5130423217050915,-0.5251815287123938,-0.08840295260133427,-0.6769761096351332,-0.8064172159656867,-0.9068022355769073
2019,Mancherial,1,Moderate,8.27,408.32,0.0,180.0,60,1.11,6.039545455,53.0,67.0,2.0,40.0,19.448,179.9671053,0.9207360115260449,-0.8414807043578824,-0.362572139315519,-0.8940552535852575,-0.6695905463364528,-0.009146087100606944,-0.7086922109570928,0.2356028248265986,-0.49881688438002614,-0.28155424201036666,-0.6769761096351332,-0.8064172159656867,-0.9068022355769073
2019,Mancherial,6,High,8.28,1036.8,0.0,300.0,200,1.08,8.858,253.0,189.0,5.0,80.0,58.344,439.9013158,0.9426304887195645,0.2994885008903314,-0.362572139315519,-0.00556435935510106,0.0286342512575693,-0.0474718432792543,-0.6797586269045972,3.934796116539836,0.5733453184695905,-0.13669077495359236,-0.058114772574268836,0.1859347352222638,0.0784682247409228
2019,Mancherial,3,High,8.28,657.28,0.0,200.0,100,0.59,10.46854545,170.0,108.0,11.0,56.0,34.034,279.9424342,0.9426304887195645,-0.3895081780426531,-0.362572139315519,-0.7459734378802314,-0.470097747023875,-0.6734591941971607,-0.6632251503471673,2.3996309004788428,-0.13850007850433532,0.1530361591599562,-0.4294315748107875,-0.4342852342702053,-0.52784966086097
2019,Mancherial,0,Safe,8.3,402.56,20.0,180.0,50,0.62,38.45177273,43.0,66.0,4.0,40.0,24.31,199.9588816,0.9864194431066073,-0.8519376522674892,0.8800763688360154,-0.8940552535852575,-0.7194637461645972,-0.6351334380185134,-0.3759559942764011,0.050643160240936756,-0.507605099157482,-0.18497859730585045,-0.6769761096351332,-0.682373222067193,-0.8310241892790264
2019,Mancherial,0,Safe,8.27,248.32,0.0,130.0,30,0.74,1.207909091,30.0,37.0,5.0,24.0,14.586,119.9753289,0.9207360115260449,-1.1319514796247394,-0.362572139315519,-1.2642597928478225,-0.8192101458208861,-0.4818304133039241,-0.7582926407731031,-0.18980440372042368,-0.7624633277037023,-0.13669077495359236,-0.924520644459479,-0.9304612098641806,-1.1341987180761293
2019,Medak,4,High,7.59,578.56,0.0,400.0,30,2.1,29.14282,8.0,96.0,3.02,80.0,19.448,279.9671053,-0.5680884376333126,-0.5324197994739467,-0.362572139315519,0.7348447191700292,-0.8192101458208861,1.2556038667947549,-0.47151948907605296,-0.5967156658088798,-0.2439586558338058,-0.23230066321106338,-0.058114772574268836,-0.8064172159656867,-0.5277561460211694
2019,Medak,1,Moderate,7.57,437.76,0.0,270.0,30,1.09,9.96525,11.0,81.0,1.71,56.0,4.862,159.9917763,-0.6118773920203516,-0.7880340817087806,-0.362572139315519,-0.22768708291264017,-0.8192101458208861,-0.03469659121970518,-0.6683918617392838,-0.5412277664331813,-0.3757818774956439,-0.2955577104925215,-0.4294315748107875,-1.1785491976611682,-0.9825179390273004
2019,Medak,4,High,7.37,675.2,0.0,410.0,80,0.57,16.16585,13.0,70.0,2.69,104.0,34.034,399.9424342,-1.0497669358907513,-0.35697545121276497,-0.362572139315519,0.8088856270225423,-0.5698441466801639,-0.699009698316259,-0.6047379768135278,-0.5042358335160488,-0.4724522400476585,-0.24823564458730854,0.3132020296622498,-0.4342852342702053,-0.0729943533940846
2019,Medak,6,High,6.98,1715.2,0.0,510.0,530,0.72,46.0616,31.0,221.0,0.16,256.0,34.034,779.9424342,-1.9036515464380297,1.5310845880218047,-0.362572139315519,1.5492947055476727,1.6744498455863357,-0.5073809174230224,-0.2978353173500619,-0.1713084372618575,0.8545681913481784,-0.37040383513852154,2.664875110493534,-0.4342852342702053,1.367380786917719
2019,Medak,6,High,7.01,1145.6,0.0,420.0,270,0.85,77.5075,19.0,89.0,3.01,144.0,87.516,719.8519737,-1.8379681148574711,0.497008628071794,-0.362572139315519,0.8829265348750553,0.37774665005458036,-0.34130264064888394,0.024980813344842985,-0.3932600347646517,-0.3054761592759969,-0.232783541434586,0.9320633667231143,0.9301986986132268,1.139610246196434
2019,Medak,7,High,7.34,1664.0,0.0,620.0,380,1.14,106.7389,38.0,209.0,5.4,184.0,92.378,839.84375,-1.1154503674713119,1.4381339399364106,-0.362572139315519,2.3637446919253158,0.9263518481641692,0.029179669078040135,0.3250634137091209,-0.04183667205189418,0.7491096140187079,-0.11737564601268911,1.5509247037839786,1.0542426925117205,1.5944343820500524
2019,Medak,4,High,7.58,794.24,0.0,510.0,60,1.0,28.83279,20.0,69.0,1.82,112.0,53.482,499.9095395,-0.5899829148268321,-0.14086519441422352,-0.362572139315519,1.5492947055476727,-0.6695905463364528,-0.14967385975564726,-0.4747021833223407,-0.37476406830608555,-0.4812404548251144,-0.2902460500337731,0.4369742970744227,0.06189074132376996,0.30592705008763216
2019,Medak,6,High,7.86,1292.8,0.0,480.0,260,0.93,140.8422,35.0,114.0,25.58,184.0,63.206,719.8930921,0.02306244659172769,0.7642417413173025,-0.362572139315519,1.3271719819901335,0.3278734502264359,-0.23910062417249095,0.6751597808007782,-0.09732457142759274,-0.08577078983960007,0.8570726090558791,1.5509247037839786,0.3099787291207577,1.1397661038837217
2019,Medak,5,High,7.91,674.56,0.0,330.0,120,1.5,28.30131,16.0,78.0,0.91,88.0,38.896,379.9342105,0.13253483255932716,-0.3581373343138326,-0.362572139315519,0.21655836420243804,-0.3703513473675862,0.4890887432218082,-0.48015823060169127,-0.4487479341403503,-0.4021465218280115,-0.33418796837432796,0.06565749483790405,-0.3102412403717114,-0.14883474291849885
2019,Medak,6,High,7.42,1996.8,0.0,510.0,530,0.73,232.5225,51.0,322.0,2.9,224.0,58.344,799.9013158,-0.940294549923152,2.042313152491473,-0.362572139315519,1.5492947055476727,1.6744498455863357,-0.4946056653634732,1.6163279364887408,0.19861089190946624,1.7421778838712219,-0.23809520189333439,2.169786040844843,0.1859347352222638,1.4430341471415788
2019,Medak,6,High,7.37,1600.0,0.0,430.0,490,0.77,83.2652,35.0,109.0,3.83,304.0,38.896,919.9342105,-1.0497669358907513,1.3219456298296677,-0.362572139315519,0.9569674427275684,1.474957046273758,-0.44350465712527676,0.08408799220447347,-0.09732457142759274,-0.12971186372687943,-0.19318752710573434,3.4075087149665717,-0.3102412403717114,1.898014140682485
2019,Medak,5,High,7.78,1312.0,0.0,520.0,240,0.83,131.0984,40.0,145.0,6.7,216.0,38.896,699.9342105,-0.15209337095643224,0.7990982343493254,-0.362572139315519,1.6233356134001857,0.22812705057014704,-0.36685314476798214,0.5751322473460191,-0.0048447391347618066,0.186663868261532,-0.0546014769547536,2.0460137734326698,-0.3102412403717114,1.0641127436598619
2019,Medak,6,High,8.22,995.84,0.0,340.0,250,1.32,74.4072,20.0,190.0,0.7,88.0,43.758,399.9259868,0.8112636255584474,0.2251279824220162,-0.362572139315519,0.29059927205495106,0.27800025039829146,0.2591342061499243,-0.006846129118034863,-0.37476406830608555,0.5821335332470463,-0.34432841106830214,0.06565749483790405,-0.1861972464732176,-0.0730566966206182
2019,Medak,3,High,8.08,720.64,0.0,460.0,70,0.72,23.73944,13.0,82.0,0.92,72.0,58.344,419.9013158,0.5047409448491665,-0.2744817510369777,-0.362572139315519,1.1790901662851074,-0.6197173465083083,-0.5073809174230224,-0.5269893030827831,-0.5042358335160488,-0.366993662718188,-0.3337050901508054,-0.1818870399864417,0.1859347352222638,0.002659006829775233
2019,Medak,2,Moderate,7.61,416.0,0.0,280.0,50,0.62,7.75075,8.0,31.0,0.26,104.0,9.724,299.9835526,-0.5242994832462716,-0.8275381071450733,-0.362572139315519,-0.15364617506012712,-0.7194637461645972,-0.6351334380185134,-0.6911253920699109,-0.5967156658088798,-0.8151926163684375,-0.3655750529032957,0.3132020296622498,-1.0545052037626743,-0.45188458526253444
2019,Medak,6,High,7.08,1964.8,0.0,380.0,660,0.37,128.8839,43.0,185.0,0.9,360.0,43.758,1079.925987,-1.6847067745028308,1.9842189974381013,-0.362572139315519,0.5867629034650031,2.3228014433522133,-0.9545147395072411,0.5523987170153921,0.050643160240936756,0.538192459359767,-0.3346708465978505,4.273914586851782,-0.1861972464732176,2.504456713116491
2019,Medak,3,High,7.78,554.88,0.0,250.0,110,0.84,16.43159,15.0,54.0,0.17,104.0,14.586,319.9753289,-0.15209337095643224,-0.5754094742134415,-0.362572139315519,-0.3757688986176662,-0.4202245471957306,-0.35407789270843304,-0.6020099531738525,-0.46724390059891646,-0.6130636764869525,-0.36992095691499893,0.3132020296622498,-0.9304612098641806,-0.37610653896465357
2019,Medak,3,High,7.38,622.72,0.0,360.0,70,0.57,31.97738,16.0,43.0,0.2,152.0,4.862,399.9917763,-1.0278724586972319,-0.45224986550029406,-0.362572139315519,0.43868108775997716,-0.6197173465083083,-0.699009698316259,-0.4424205702528503,-0.4487479341403503,-0.7097340390389671,-0.3684723222444312,1.055835634135287,-1.1785491976611682,-0.07280732409352973
2019,Medak,0,Safe,7.77,338.56,0.0,230.0,20,0.75,11.20537,9.0,34.0,0.12,64.0,9.724,199.9835526,-0.1739878481499537,-0.968125962374232,-0.362572139315519,-0.5238507143226923,-0.8690833456490306,-0.46905516124437496,-0.6556610847541325,-0.5782196993503136,-0.7888279720360699,-0.37233534803261187,-0.3056593073986146,-1.0545052037626743,-0.8309306748182722
2019,Medchal,5,High,7.48,748.16,0.0,240.0,120,2.99,178.0458,20.0,102.98,2.25,96.0,24.31,339.9588816,-0.808927686762031,-0.22452077769107837,-0.362572139315519,-0.44980980647017926,-0.3703513473675862,2.3926013000946256,1.057083090355314,-0.37476406830608555,-0.18261691668716376,-0.2694822864223021,0.18942976225007693,-0.682373222067193,-0.30035966390099367
2019,Medchal,3,High,8.74,781.44,20.0,330.0,150,1.58,14.65999,21.0,210.9,1.8,16.0,24.31,139.9588816,1.949776439621485,-0.164102856435572,0.8800763688360154,0.21655836420243804,-0.22073174788315286,0.5912907596982011,-0.6201967774383542,-0.35626810184751934,0.7658072220958742,-0.2912118064808183,-1.048292911871652,-0.682373222067193,-1.0584518430124692
2019,Medchal,2,Moderate,7.45,395.52,0.0,190.0,60,0.69,9.03516,11.0,24.11,3.65,80.0,9.724,239.9835526,-0.8746111183425915,-0.8647183663792309,-0.362572139315519,-0.8200143457327445,-0.6695905463364528,-0.5457066736016697,-0.6779399444781471,-0.5412277664331813,-0.8757434161851085,-0.20187933512914083,-0.058114772574268836,-1.0545052037626743,-0.6793122389959771
2019,Medchal,4,High,7.22,914.56,0.0,490.0,170,0.66,9.07945,10.0,113.79,3.33,120.0,43.758,479.9259868,-1.3781840937935517,0.07756882858645275,-0.362572139315519,1.4012128898426466,-0.120985348226864,-0.5840324297803169,-0.6774852738715347,-0.5597237328917474,-0.08761631494286574,-0.21733143828186338,0.5607465644865955,-0.1861972464732176,0.23018017502397203
2019,Medchal,6,High,7.98,979.2,0.0,200.0,230,2.08,169.1878,27.0,96.91,4.59,120.0,43.758,479.9259868,0.2857961729139676,0.19491902179426313,-0.362572139315519,-0.7459734378802314,0.1782538507420026,1.2300533626756567,0.9661489690328054,-0.24529230309612224,-0.23596138038632097,-0.1564887821180182,0.5607465644865955,-0.1861972464732176,0.23018017502397203
2019,Medchal,3,High,7.53,655.36,0.0,360.0,70,1.19,37.77937,17.0,107.8,1.0,72.0,24.31,279.9588816,-0.6994553007944315,-0.3929938273458553,-0.362572139315519,0.43868108775997716,-0.6197173465083083,0.09305592937578573,-0.38285872078660727,-0.4302519676817841,-0.1402577214598265,-0.32984206436262475,-0.1818870399864417,-0.682373222067193,-0.5277873176344363
2019,Medchal,1,Moderate,7.81,405.76,0.0,180.0,80,0.64,19.57618,9.0,40.17,3.27,40.0,29.172,219.9506579,-0.08640993937587373,-0.8461282367621521,-0.362572139315519,-0.8940552535852575,-0.5698441466801639,-0.6095829338994152,-0.569728340104362,-0.5782196993503136,-0.7346046868591672,-0.22022870762299884,-0.6769761096351332,-0.558329228168699,-0.7552461429811457
2019,Mulugu,0,Safe,7.42,203.52,0.0,150.0,20,0.28,3.221090909,12.0,42.0,2.0,40.0,5.0,100.0,-0.940294549923152,-1.2132832966994591,-0.362572139315519,-1.1161779771427967,-0.8690833456490306,-1.0694920080431831,-0.7376257950198541,-0.522731799974615,-0.718522253816423,-0.28155424201036666,-0.6769761096351332,-1.1750284096813262,-1.2099144211474764
2019,Mulugu,0,Safe,7.28,259.2,0.0,170.0,30,0.22,3.623727273,8.0,53.0,7.0,24.0,9.724,99.98355263,-1.2468172306324308,-1.1121994669065929,-0.362572139315519,-0.9680961614377704,-0.8192101458208861,-1.1461435204004777,-0.733492425865098,-0.5967156658088798,-0.6218518912644083,-0.040115130249076175,-0.924520644459479,-1.0545052037626743,-1.209976764260296
2019,Mulugu,4,High,7.4,984.32,0.0,530.0,230,1.18,3.019772727,80.0,240.0,2.0,72.0,58.344,419.9013158,-0.984083504310191,0.20421408660280255,-0.362572139315519,1.6973765212526988,0.1782538507420026,0.08028067731623661,-0.739692479597232,0.7349939192078857,1.02154427211984,-0.28155424201036666,-0.1818870399864417,0.1859347352222638,0.002659006829775233
2019,Mulugu,6,High,7.19,1150.72,0.0,520.0,210,1.78,87.17077273,216.0,319.0,18.0,64.0,58.344,399.9013158,-1.4438675253741102,0.5063036928803336,-0.362572139315519,1.6233356134001857,0.07850745108571373,0.8467958008891833,0.1241816729973952,3.2504453575728873,1.7158132395388541,0.4910509156257628,-0.3056593073986146,0.1859347352222638,-0.07315021108137232
2019,Nagarkurnool,4,High,6.56,774.4,0.0,240.0,170,0.25,132.4271,21.0,88.3,26.73,120.0,24.31,399.9588816,-2.82321958856587,-0.17688357054731382,-0.362572139315519,-0.44980980647017926,-0.120985348226864,-1.1078177642218303,0.5887723655443953,-0.35626810184751934,-0.311627909620216,0.912603604760976,0.5607465644865955,-0.682373222067193,-0.07293201016755099
2019,Nagarkurnool,4,High,7.33,1016.96,0.0,440.0,220,1.03,32.73031,16.0,98.73,2.66,192.0,24.31,579.9588816,-1.1373448446648313,0.2634701247572413,-0.362572139315519,1.0310083505800813,0.12838065091385817,-0.11134810357699991,-0.43469116994043705,-0.4487479341403503,-0.2199668294913512,-0.24968427925787628,1.6746969711961515,-0.682373222067193,0.6093509510327773
2019,Nagarkurnool,6,High,6.82,1888.0,0.0,410.0,470,0.75,407.0251,43.0,115.0,3.77,312.0,82.654,1119.860197,-2.2539631815343495,1.8447930253100102,-0.362572139315519,0.8088856270225423,1.3752106466174692,-0.46905516124437496,3.4077301265421567,0.050643160240936756,-0.07698257506214419,-0.1960847964468698,3.5312809823787448,0.8061547047147327,2.655825774516467
2019,Nagarkurnool,5,High,7.39,920.32,0.0,350.0,210,2.52,39.99387,21.0,103.0,6.01,112.0,53.482,499.9095395,-1.0059779815037124,0.08802577649605979,-0.362572139315519,0.3646401799074641,0.07850745108571373,1.7921644532958172,-0.3601251904559801,-0.35626810184751934,-0.18244115239161468,-0.0879200743778117,0.4369742970744227,0.06189074132376996,0.30592705008763216
2019,Nagarkurnool,6,High,7.4,1195.52,0.0,470.0,240,1.42,147.4857,25.0,104.43,1.72,136.0,102.102,759.8273026,-0.984083504310191,0.5876355099550535,-0.362572139315519,1.2531310741376205,0.22812705057014704,0.3868867267454152,0.7433603717926597,-0.2822842360132546,-0.16987400525985272,-0.29507483226899894,0.8082910993109413,1.3023306803087082,1.2911351671789288
2019,Nagarkurnool,5,High,7.7,1702.4,0.0,380.0,600,0.88,34.72336,35.0,254.1,2.4,160.0,92.378,779.84375,-0.32724918850459217,1.5078469260004563,-0.362572139315519,0.5867629034650031,2.023562244383347,-0.3029768844702366,-0.41423099264287266,-0.09732457142759274,1.1454581004819677,-0.26223911306946346,1.17960790154746,1.0542426925117205,1.3670067283166096
2019,Nagarkurnool,7,High,7.87,1420.8,0.0,450.0,360,1.74,103.6386,39.0,239.2,3.0,152.0,48.62,579.9177632,0.044956923785247196,0.996618361530788,-0.362572139315519,1.1050492584325944,0.8266054485078802,0.7956947926509867,0.2932364712462429,-0.023340705593327994,1.0145137002978752,-0.23326641965810854,1.055835634135287,-0.0621532525747239,0.609195093345489
2019,Nagarkurnool,6,High,6.98,1568.0,0.0,410.0,360,0.9,296.743,39.0,151.6,3.5,280.0,34.034,839.9424342,-1.9036515464380297,1.2638514747762963,-0.362572139315519,0.8088856270225423,0.8266054485078802,-0.2774263803511383,2.2756003160769267,-0.023340705593327994,0.24466608579274074,-0.2091225084819795,3.036191912730053,-0.4342852342702053,1.5948084406511618
2019,Nagarkurnool,6,High,7.78,2150.4,0.0,440.0,610,0.58,335.2753,54.0,396.0,19.6,184.0,77.792,779.8684211,-0.15209337095643224,2.321165096747656,-0.362572139315519,1.0310083505800813,2.073435444211491,-0.6862344462567099,2.6711637438298386,0.2540987912851648,2.3925057774029566,0.5683114313893758,1.5509247037839786,0.6821107108162391,1.36710024315641
2019,Nagarkurnool,5,High,7.89,925.44,0.0,410.0,110,0.61,211.7062,17.0,59.0,0.74,160.0,48.62,599.9177632,0.08874587817228621,0.09732084130459921,-0.362572139315519,0.8088856270225423,-0.4202245471957306,-0.6479086900780625,1.4026327513808459,-0.4302519676817841,-0.5691226025996731,-0.3423968981742118,1.17960790154746,-0.0621532525747239,0.6850043112566366
2019,Nagarkurnool,6,High,7.95,1772.8,0.0,380.0,580,0.43,168.7449,38.0,90.0,3.35,224.0,155.584,1199.736842,0.22011274133340714,1.6356540671178732,-0.362572139315519,0.5867629034650031,1.923815844727058,-0.8778632271499466,0.9616022629666799,-0.04183667205189418,-0.296687944498541,-0.2163656818348182,2.169786040844843,2.66681461319214,2.958595073857286
2019,Nagarkurnool,6,High,7.77,2092.8,0.0,470.0,560,0.76,277.6983,48.0,216.0,6.0,288.0,82.654,1059.860197,-0.1739878481499537,2.216595617651587,-0.362572139315519,1.2531310741376205,1.824069445070769,-0.45627990918482586,2.0800919552335335,0.14312299253376767,0.810627117460899,-0.08840295260133427,3.159964180142226,0.8061547047147327,2.4283981207830245
2019,Nalgonda,5,High,7.73,851.2,0.0,310.0,200,1.43,24.40379,40.0,111.11,1.09,80.0,58.344,439.9013158,-0.2615657569240317,-0.037457598419222395,-0.362572139315519,0.06847654849741197,0.0286342512575693,0.39966197880496435,-0.520169243983595,-0.0048447391347618066,-0.11116873054644755,-0.3254961603509215,-0.058114772574268836,0.1859347352222638,0.0784682247409228
2019,Nalgonda,4,High,9.1,1497.6,90.0,470.0,190,3.4,313.5732,41.25,439.5,4.8,48.0,19.448,199.9671053,2.7379776185882028,1.1360443336588792,5.229346147366386,1.2531310741376205,-0.021238948570575136,2.916386634536139,2.4483751465896924,0.018275218938445928,2.774793120222287,-0.146348339424044,-0.5532038422229604,-0.8064172159656867,-0.8309930176657597
2019,Nalgonda,5,High,8.38,804.48,20.0,250.0,160,1.47,143.9425,26.25,155.88,1.4,32.0,58.344,319.9013158,1.1615752606547673,-0.12227506479714466,0.8800763688360154,-0.3757688986176662,-0.17085854805500844,0.4507629870431608,0.7069867232636562,-0.25916427794004687,0.2822796450402519,-0.31052693542172155,-0.8007483770473062,0.1859347352222638,-0.37638708272596255
2019,Nalgonda,5,High,7.68,1408.0,0.0,370.0,400,0.51,12.4012,52.5,180.4,1.9,200.0,34.034,639.9424342,-0.3710381428916331,0.9733806995094395,-0.362572139315519,0.5127219956124902,1.0260982478204579,-0.7756612106735535,-0.6433849783755938,0.22635484159731553,0.49776667138346997,-0.2863830242455925,1.7984692386083245,-0.4342852342702053,0.8367162615396861
2019,Nalgonda,1,Moderate,8.61,408.96,20.0,180.0,60,0.84,4.73903,16.5,71.69,2.3,32.0,19.448,159.9671053,1.6651482361057237,-0.8403188212568149,0.8800763688360154,-0.8940552535852575,-0.6695905463364528,-0.35407789270843304,-0.7220429933195637,-0.4394999509110672,-0.4576001570737581,-0.2670678953046892,-0.8007483770473062,-0.8064172159656867,-0.9826114534880548
2019,Nalgonda,7,High,7.6,1020.16,0.0,180.0,330,1.79,86.3655,38.75,175.5,0.4,104.0,38.896,419.9342105,-0.5461939604397931,0.26927954026257833,-0.362572139315519,-0.8940552535852575,0.6769858490234469,0.8595710529487324,0.11591493466735145,-0.02796469720796954,0.45470441897393615,-0.3588147577739796,0.3132020296622498,-0.3102412403717114,0.0027836929037962704
2019,Nalgonda,4,High,8.43,1120.0,70.0,500.0,170,4.1,70.4211,14.5,309.0,2.8,40.0,29.172,219.9506579,1.2710476466223648,0.4505333040290971,3.9866976392148517,1.4752537976951596,-0.120985348226864,3.810654278704576,-0.047766483713163735,-0.47649188382819957,1.6279310917642955,-0.24292398412856017,-0.6769761096351332,-0.558329228168699,-0.7552461429811457
